phi1,phi2,phi3,phi4,phi5,phi6,phi7,label
418331.33365158644,157194123921.44052,207863947193.2655,160991665744.86954,2.9446961454350086e+22,6.351584703827616e+16,-4.6520269967074735e+20,1
776799.6440325552,381051107420.4219,1042739222674.419,379857630645.0575,2.1225764786544978e+23,1.0332475981534395e+17,-1.0999814234703089e+23,8
1815401.223368313,876506444922.3695,33144783182297.895,5325295126418.717,7.430965513271921e+24,-2.070028489492117e+18,7.035813005895765e+25,2
1726737.5638594918,403309620757.56696,42488997186726.86,693890883338.5217,-3.457204144247892e+24,-4.038773661521348e+17,-1.4977375147364733e+24,5
1116381.7115666177,2776153321.2650385,29671017197540.957,404231940883.1399,-9.235544136421354e+23,1.6601345658988912e+16,1.0520950220646336e+24,4
506434.7078048401,103175245087.39508,728355906491.2922,55448025454.70935,-9.203516976447339e+21,-1.7634587539546888e+16,6.281803071158357e+21,8
944501.825303364,524302358120.2864,1828604319726.8599,1053326976774.8702,1.4261209977527579e+24,5.972200397476905e+17,-3.212517976407943e+23,8
1072792.748068463,215479503902.7667,11128215084469.791,341325923457.7189,5.590462559520863e+23,1.340598483635852e+17,-3.605380989674498e+23,4
1345093.5991142686,342766491980.6791,99297056687.28488,304591253549.9254,-5.23913006868697e+22,3.026328146010395e+16,7.820360104248275e+21,0
1781097.469254977,13108435628.1425,2247955136916.5747,556395898641.7522,6.211307667316362e+23,6.33244138411247e+16,3.74190113159347e+22,0
1824479.0568941953,1821358546122.5234,3575941279904.3325,480162801211.84656,1.3396389303390194e+23,-3.0334480989721075e+17,6.147574351828435e+23,2
848035.2622828239,280764068867.7505,4064261153224.1875,407505578586.23755,-4.516557907467396e+23,-2.147151143044526e+17,-2.665303883829755e+23,3
2470556.21230793,317325716785.4504,57715707013131.914,15069451981140.227,4.026733715018261e+26,3.02014587901572e+18,1.8805034325489148e+26,2
573399.2102088756,95304395483.0396,4860285065583.105,562041736281.5466,2.2421318786158716e+23,2.964023585022871e+16,-9.014667504674489e+23,7
615422.0963920592,183536115610.84933,1704715382854.6904,171634300165.3782,-7.52943683056776e+22,-7.348905720550826e+16,5.431300015916805e+22,7
1576355.9477503262,484434275421.25824,2192283696631.1274,107462555624.61334,-4.974267431644393e+22,-7.365953778091651e+16,1.5693585188208498e+22,0
1493176.4762620567,157386589625.57877,12571435508209.81,5893733739110.912,-5.004816677725849e+25,2.1860957740226524e+18,-8.298916975233313e+24,8
1016639.0362367299,64973542501.21482,21650768871664.43,2262910589891.046,-5.368546555974445e+24,-1396950408460900.0,-1.4901817907576052e+25,7
656524.161138584,94462534645.26346,5315195759242.221,811144051734.8716,1.42221907263907e+24,2.2219318936848842e+17,9.02214900433872e+23,4
1931160.3567986137,421157089258.49866,72923349641261.92,3729359219946.004,-4.905939104265912e+25,-6.201367873067903e+17,-3.7088972598767437e+25,4
1211451.9507380207,532846903118.2965,26578025696164.688,3916528895071.57,2.0410016572329099e+24,5.549154835215647e+17,-3.990672625333055e+25,7
823677.217764446,175555058028.11545,10127669682866.387,1869111128206.13,8.055649152836747e+24,7.520939296247972e+17,-1.1131083522803982e+24,9
2026020.5968414403,363266472975.57794,40933038392706.23,8009441369333.433,-8.821160576071311e+25,-4.579961791421409e+18,-1.1511175850370189e+26,6
578635.3852235075,88916895402.2962,4093513643644.72,910451209451.3552,1.5467956782710477e+24,2.6955173958573603e+17,-8.347257974332014e+23,9
1550570.3540752288,107128933913.18544,3789866897840.308,123197344593.87068,-1.0075873166463714e+22,-5174659639971190.0,8.35758032931089e+22,0
700713.279436785,44053743763.554955,5015014106085.236,34110968486.732483,1.0363173429936036e+22,4871415144670955.0,9.57345435615584e+21,9
983996.4516848817,396650569895.2408,730654682826.1543,168506894148.10007,4.539293406708601e+22,1.0087290304270186e+17,-3.788708732162452e+22,8
1090469.5914790472,144640221093.96454,729889554196.752,65627512114.97637,-1.4356461916874368e+22,2.4296302034301376e+16,4.466313433576398e+20,0
768024.3700415231,132456161920.5497,9381560540526.855,1820394025937.6929,7.154817357345215e+24,5.907463421858845e+17,-2.3243721384104117e+24,4
485979.4625599666,126296827693.63235,2086190801227.98,1399419424277.3176,2.3490711426472276e+24,4.973013260353413e+17,-4.463781703337724e+23,6
917359.705495401,129766324702.38083,1677648256597.5767,348716431468.4426,1.422293517472802e+23,9.829137246396594e+16,2.256357979020403e+23,0
988751.9849936513,229138174102.20047,4631172779351.783,1555092975942.4795,8.944539488170113e+23,2.2119843565656643e+17,-4.0763242278825006e+24,6
1158826.6689642826,833864980064.3159,456127004613.79736,684562789736.5344,3.58449920684049e+23,4.030376181347621e+17,1.335704041508632e+23,3
1679597.198672324,820706318136.3022,17119207535375.604,5845204501184.116,5.459248160070355e+25,4.1016323115508675e+18,2.0941168175671083e+25,5
748475.3897504188,42882348211.70453,8548568549058.946,400900924020.9117,6.162017505148703e+23,6.976808320500439e+16,-4.1365311009682495e+23,4
1145170.483552517,466109878301.5291,5534605534631.919,366981851162.4422,5.2287604892570837e+23,2.3448585441579923e+17,1.1848216282643785e+22,8
1407597.1246570265,568992250719.2137,13927699304653.32,1861596869389.0024,-7.664682284656105e+24,-6.396492390532106e+17,5.577312533434241e+24,3
1258483.512166808,556467062301.6047,5515714702858.381,2067019011258.2651,-3.50673177799606e+23,-8.92809186408148e+17,-6.970577006939286e+24,3
1025346.8830600379,292383377364.9006,16202978360369.098,3417011099236.2446,2.523490374525715e+25,1.8445333461866547e+18,-3.106165567160675e+24,9
1529413.9197907848,729411607839.7985,10937054813464.744,2159565130193.2234,5.53139055705152e+23,-9.0758794534818e+17,-1.0480829767884497e+25,3
860052.3100632881,220351615100.4499,4614624236713.824,737924063660.386,-9.544844911564666e+23,-3.1937854241300428e+16,-9.711964166200359e+23,3
1235401.8418898808,433402966601.7587,14871943024961.404,565537709387.9395,-1.425438120839117e+24,-3.0209276593137946e+17,8.112502824431907e+23,3
794782.6867309434,222361544665.69888,15477770756300.602,3400460130803.429,2.3330929699955953e+25,1.582221477744403e+18,-8.015799308890023e+24,7
1686452.7208382073,1097276146748.5444,16689415394699.422,1848853200001.8496,9.702164931484225e+24,1.906718493774865e+18,-3.367895956277639e+24,8
1940704.272003866,52756436923.574234,28089689651341.566,343857836684.522,5.323863592777897e+23,-5.371778267918454e+16,9.266126966014866e+23,0
745407.5629633887,189532915860.96558,8522897678057.148,204889708535.65677,2.6748590101013975e+23,8.916567965739894e+16,-4.193655334515449e+22,8
1258449.823255097,204162675562.20645,16015129967734.246,859057400493.4803,-3.1320184320148004e+24,-2.0790158427898883e+17,-5.861075554832588e+23,2
475969.4370550888,193322127152.0816,329962382894.4647,78329326663.56451,8.714761520762057e+21,1.2383693218014204e+16,9.090048803278493e+21,1
990656.5207851573,403550424051.3619,27595992504949.836,3338646644844.33,-2.438605626535362e+25,-1.4327559668645322e+18,-2.0791570117836215e+25,7
1390767.5119353654,203524734655.36557,4544737848479.617,250787961222.84943,-1.2397153418262615e+23,4.243617526210214e+16,-2.373102570569133e+23,0
1281326.7746099741,209153159446.82544,18181048349305.707,2858483596701.084,1.5218529624880728e+25,6.848688505291887e+17,-1.3893933051874214e+25,6
1606388.3824545091,282194426699.80304,6430649598215.378,4389359974324.5684,2.124865409017117e+25,1.7367497150987935e+18,-9.608266802139748e+24,5
549326.5109908923,93769275623.06192,4463357683186.434,96900096256.98929,4.201946601472123e+22,1.7487858648464904e+16,-4.791009172364894e+22,4
1936213.3540956634,512623644842.651,31020585789264.945,2165382136324.8093,-1.5642931221100787e+25,-1.3042920527271667e+18,-8.381970403664546e+24,3
1051923.003365911,324670778365.12555,7171424208068.542,157184794926.9698,-1.646504203164977e+23,-6.608415708310506e+16,2.7221251899898764e+22,8
1968672.635510532,263717083409.47577,5112610287719.063,596781995783.2781,-4.8939210822714625e+23,3.057333979760661e+16,-9.204051942553652e+23,0
934504.5652821447,375706863785.36334,17532212648283.88,3751056173578.187,2.9138948598272215e+25,2.163688246728247e+18,-8.732316958286044e+24,9
1012106.171899778,319478817278.0847,10575112901291.516,2536966410144.853,1.0576193986805478e+25,1.0427045784206534e+18,-7.798653808287697e+24,6
1113661.9810206848,354866828154.489,3839580211657.3823,106656017872.8671,6.816316899750713e+22,6.026326599248383e+16,-3.495030132873785e+21,3
1278227.1097758901,219495957246.69006,6954571988107.477,232555547428.61118,-2.71795502711717e+23,-4.064994766311626e+16,-1.1659961804370598e+23,8
1220720.348076181,249217653260.04742,3011161300036.6035,183224710298.42096,8.421372285985285e+22,9197770747523784.0,-1.0691106190877618e+23,0
884834.8586642018,241741752762.6828,14974275180510.66,3188067777071.906,2.050799825114817e+25,1.5304931540338158e+18,-8.039313402217315e+24,9
1233182.212261648,450703552880.5933,18253962708032.125,1997776540992.9553,1.0418271633381585e+25,1.1179047619842006e+18,-6.08315837731243e+24,9
861229.7604327666,127433863365.73286,11971836352268.791,6055146472221.279,4.6054548924684244e+25,1.6334325651457649e+18,-2.31701233647818e+25,6
937333.6587679777,330498949831.4831,9162366849695.963,376616816656.77686,4.714930372038723e+23,1.465396164205332e+17,-5.168583843150161e+23,8
1818413.856814086,242789020690.03543,22877088914600.535,6498784027185.235,-1.580537858433827e+25,-3.111943380841288e+18,-7.764847255038904e+25,6
958342.6080410756,293896539754.5042,1833051545102.657,32588591218.664803,-7.72685458403859e+21,-1.3277574665639364e+16,1.9331128462488998e+21,8
1235070.0485452898,567560117453.2511,10853123459854.81,1228879206435.1074,-1.7561306026908168e+24,-2.4811120500451402e+17,4.130020053407582e+24,5
825734.6473520556,440942136607.3967,4125112492255.544,1421490181732.1458,3.3813192653830703e+24,9.373816237688453e+17,-6.44429673834235e+23,7
1168404.9111313797,438431692123.88806,2851529559832.803,137098346811.42203,8.523463841293303e+22,4903903223067856.0,9.118525694451535e+21,8
906379.3277828196,120570316954.61261,8482156844730.093,2866697830808.2563,8.724620769839633e+24,7.950833257641366e+17,-1.1122365699021206e+25,6
1884755.4036648818,54829551678.19835,1689169266191.6736,54050569325.674034,3.692246112827871e+21,4510595299666002.0,1.590907362018982e+22,0
1195954.0620343697,503633083178.19763,1012215260309.9929,18767450222.170647,-2.2600922060326712e+21,1.1639274076792918e+16,-1.2581523360134678e+21,2
955784.5923588672,132508695676.59555,8847728026086.305,530994009703.8883,-1.1388930292694492e+24,-1.769483489859861e+17,-1.6604547159940202e+23,4
2251794.974490623,135957366971.19359,14813138712750.055,1853563403491.7952,-9.658677072550259e+24,-1.1047002730227773e+17,-1.0218674806209589e+24,0
1558232.6814506096,862090055838.6838,30386577490843.85,3739054872053.32,2.286737382680217e+25,6.282586938487154e+17,-3.264215633340021e+25,2
742044.6378174977,331784075227.41547,2272477704058.4307,935670590452.3986,1.360924657263587e+24,5.085449145466184e+17,9.699366562491636e+22,2
515911.44783502014,196017463939.0544,1158899765513.4778,260950535464.3553,4.292623181669395e+22,-8543601631543051.0,-1.3693201999403296e+23,3
914811.3257447325,738308600896.7855,1917726321249.3025,1379978103368.0847,2.243856412197387e+24,1.1662806926891133e+18,6.92195531226934e+22,1
745298.6603168432,197150592914.0968,7880928469986.107,3386081782704.761,1.5903456525744327e+25,1.1470429453001101e+18,-7.283106313435074e+24,9
1258097.2946091373,49450019715.92686,28180225688755.72,2041707581630.9412,-6.128421037649001e+24,-2.7788674321538947e+17,1.4222671168354688e+25,7
1526282.1502054748,326468553529.0719,7387990185662.586,776383966677.679,-1.8590417903431013e+24,-4.427959418402439e+17,3.7606185169384244e+22,5
1094592.8861450395,803258665976.1404,2278556551000.274,733937576125.252,8.487802687645357e+23,4.507205813004363e+17,4.2472381209706925e+23,1
1504096.5098818762,179859573899.67,9513362990865.03,48801255118.85391,-8.504835466020862e+21,-1.7226454304980172e+16,3.214563168134331e+22,0
870510.7322118159,392580211308.7519,804444849518.4263,86156280085.02437,-8.414302203063662e+21,-1.3885295643584396e+16,2.106338079341821e+22,8
967636.1498414688,50199779560.255615,1651890743804.3503,817714579125.5204,-2.749520792474723e+22,1.8319185400120144e+17,9.499733937125949e+23,4
1010865.1807207207,283707344361.0778,20091886316588.7,9134754285637.404,1.140349982254052e+26,4.6032753053666775e+18,-4.80709777209121e+25,6
980892.0842786814,580011717401.0938,2008584267368.179,532585847272.56134,5.4680457613112565e+23,3.944541546079026e+17,-6.65960795524233e+22,2
1786801.8257056505,32023957659.65662,36594432479400.94,3781466293093.4204,2.2852229650902227e+24,-3.839701410418192e+17,-4.442465055361804e+25,6
1344638.3524006992,222249101164.38422,64810121669892.41,7310731940851.679,-6.637917012370348e+25,1.343505270981428e+18,-1.446285039343294e+26,7
704545.3661261457,83605050387.34901,2570216041523.0283,30664314680.708977,7.197655915958129e+21,8044204036346421.0,-4.72255095583085e+21,9
946760.4676520696,364417551485.15173,14968253856304.027,4371028142693.8237,3.0405286922572723e+25,2.1602295242767293e+18,-1.8043083981726226e+25,3
1194416.1779328391,323815178583.39484,17686865392808.594,6222904983888.052,1.313614987567483e+25,-2.980263492859009e+17,6.395004114394566e+25,2
750020.6393053546,213556162502.2734,5434891690833.478,601474639927.3136,9.832998396763105e+23,2.5953985064321917e+17,4.6447280890988894e+23,9
1564786.2754985238,284646757444.94385,34540402826534.777,3208151255711.1543,3.371994906083632e+25,-4942461800862528.0,-1.8590722229910224e+24,8
1425583.250963451,496092933340.5204,21015546716988.94,7122163165123.022,7.857812797579346e+25,2.643479386763834e+18,3.765410742353412e+25,2
1227179.9514275559,396747710273.5874,21402266495243.26,2764068562179.8013,2.0626777455066117e+25,1.7255175093540736e+18,-5.14805846021946e+24,2
1382476.6677861456,243479132658.271,43096507304553.875,4358268021425.187,8.049532934315583e+24,-3.510678964552013e+16,-5.91850358295748e+25,9
984035.8381777529,483310464009.09265,15274338840992.363,3671137538008.1177,2.7432343861250164e+25,2.2141615732375967e+18,1.786771022181395e+24,2
1005731.9725570802,61704524764.55586,55592520369843.36,6031706306825.979,-7.67138885418244e+25,-1.0825303883076087e+18,7.946279540947106e+25,7
1271142.507212398,439837703758.3646,5240064120735.473,552714512884.7996,-4.611948668651798e+23,6.975913680283813e+16,8.19809281649289e+23,3
1080056.7564064944,226826974213.20087,46260027980453.33,5198111705102.964,-7.7325506919272716e+25,-2.4443097040496835e+18,-2.27642818018901e+25,5
821524.2520586622,218735390064.24274,5858424112830.29,1179680371852.7478,3.073902074178323e+24,5.0770596382959885e+17,-4.109556725602996e+23,9
544058.5420903955,249372717892.87762,139130462728.10083,99611124213.0884,1.1724918864385493e+22,4.963272278665486e+16,-1.9977512295514558e+20,1
1282079.3984751615,396029741621.88306,3804208957360.1714,521940918121.3717,1.2212370365431957e+23,-1.0030399399701541e+17,-7.25258589627849e+23,8
1324584.1691671163,478643276325.36975,706078797278.0658,403678495444.062,2.1508636253953834e+23,2.4885411179557107e+17,1.3605422014745643e+22,0
1633561.985231678,507387350821.572,34309146399456.086,3245408710959.909,8.089574289195117e+24,1.208068702980537e+18,3.327676344886304e+25,2
1425338.4219824832,257812024278.17444,3249032555284.6255,105845897616.6502,-1.422599444055699e+21,4.952083945856552e+16,-6.205460053658368e+22,0
1163344.4071152555,435059090980.5667,1308969147199.667,154239965693.89648,5.797505040189163e+22,7.96646148392425e+16,3.797337751112431e+22,5
784177.8577084041,29751631754.665195,29197018831461.906,1964947306699.4832,-1.4720026115460292e+25,2.221708185302164e+16,2.197671338039117e+24,2
425933.9275499092,163713102432.8137,19806092334.170425,5412782201.7586975,4.291357255467551e+19,814709135272902.1,3.6046791727221236e+19,1
2380037.066302796,787368898656.0188,3200658038270.7246,2846551147784.7866,6.100033427928359e+24,-1.7777416544686584e+18,-6.050898078624944e+24,3
686775.8715171434,187157247859.48492,13150178749168.502,1954527335590.6243,-1.525532615364983e+24,-1.332040987818656e+16,-9.790832881704479e+24,7
850725.9674953222,328663546464.7523,9418800488601.104,4246061909982.88,2.567799163511813e+25,1.931711629542785e+18,-7.853202300688347e+24,6
